Date,Soil Moisture 10,Soil Moisture 20,Soil Moisture 30,date_tollebeek,precipitation
2021-07-08 03:08:53,31.6,34.3,31.9,2021-06-26 20:19,0
2021-07-08 02:08:53,31.7,34.3,31.9,2021-06-26 20:34,0
2021-07-08 01:08:53,31.6,34.3,31.9,2021-06-26 20:49,0
2021-07-08 00:08:53,31.7,34.4,31.9,2021-06-26 21:04,0
2021-07-09 23:11:47,30.6,33.1,31.1,2021-06-26 21:19,0
2021-07-09 22:11:47,30.6,33.1,31.1,2021-06-26 21:34,0
2021-07-09 21:11:47,30.7,33.2,31.2,2021-06-26 21:49,0
2021-07-09 20:11:47,30.6,33.1,31.1,2021-06-26 22:04,0
2021-07-09 19:11:47,30.7,33.2,31.1,2021-06-26 22:19,0
2021-07-09 18:11:47,30.7,33.1,31.1,2021-06-26 22:34,0
2021-07-09 17:11:47,30.7,33.1,31,2021-06-26 22:49,0
2021-07-09 16:11:47,30.7,33.1,31,2021-06-26 23:04,0
2021-07-09 15:11:47,30.8,33.1,31,2021-06-26 23:19,0
2021-07-09 14:11:47,31,33.1,31.1,2021-06-26 23:34,0
2021-07-09 13:11:47,31.1,33.2,31.1,2021-06-26 23:49,0
2021-07-09 12:11:47,31,33.2,31.1,2021-06-27 00:04,0
2021-07-09 11:11:47,31,33.2,31.1,2021-06-27 00:19,0
2021-07-09 10:11:47,31.2,33.3,31.2,2021-06-27 00:34,0
2021-07-09 09:11:47,31,33.3,31.2,2021-06-27 00:49,0
2021-07-09 08:11:47,31,33.3,31.2,2021-06-27 01:04,0
2021-07-09 07:11:47,31,33.3,31.2,2021-06-27 01:19,0
2021-07-09 06:11:47,30.9,33.5,31.3,2021-06-27 01:34,0
2021-07-09 05:11:47,31,33.5,31.4,2021-06-27 01:49,0
2021-07-09 04:11:47,31.1,33.6,31.4,2021-06-27 02:04,0
2021-07-09 03:11:47,31.1,33.7,31.5,2021-06-27 02:19,0
2021-07-09 02:11:47,31.1,33.7,31.5,2021-06-27 02:34,0
2021-07-09 01:11:47,31.1,33.7,31.5,2021-06-27 02:49,0
2021-07-09 00:11:47,31.2,33.8,31.5,2021-06-27 03:04,0
2021-07-10 23:11:48,30.1,32.6,30.8,2021-06-27 03:19,0
2021-07-10 22:11:48,30.2,32.5,30.8,2021-06-27 03:34,0
2021-07-10 21:11:47,30.2,32.6,30.8,2021-06-27 03:49,0
2021-07-10 20:11:47,30.2,32.6,30.8,2021-06-27 04:04,0
2021-07-10 19:11:47,30.2,32.5,30.7,2021-06-27 04:19,0
2021-07-10 18:11:47,30.2,32.6,30.8,2021-06-27 04:34,0
2021-07-10 17:11:47,30.3,32.5,30.8,2021-06-27 04:49,0
2021-07-10 16:11:47,30.3,32.5,30.7,2021-06-27 05:04,0
2021-07-10 15:11:47,30.3,32.4,30.6,2021-06-27 05:19,0
2021-07-10 14:11:47,30.5,32.5,30.8,2021-06-27 05:34,0
2021-07-10 13:11:47,30.5,32.5,30.7,2021-06-27 05:49,0
2021-07-10 12:11:47,30.5,32.5,30.7,2021-06-27 06:04,0
2021-07-10 11:11:47,30.5,32.6,30.8,2021-06-27 06:19,0
2021-07-10 10:11:47,30.5,32.7,30.8,2021-06-27 06:34,0
2021-07-10 09:11:47,30.4,32.6,30.8,2021-06-27 06:50,0
2021-07-10 08:11:47,30.5,32.8,30.9,2021-06-27 07:05,0
2021-07-10 07:11:47,30.5,32.8,30.9,2021-06-27 07:20,0
2021-07-10 06:11:47,30.5,32.9,31,2021-06-27 07:35,0
2021-07-10 05:11:47,30.5,32.9,31,2021-06-27 07:50,0
2021-07-10 04:11:47,30.5,32.9,31,2021-06-27 08:05,0
2021-07-10 03:11:47,30.5,33,31.1,2021-06-27 08:20,0
2021-07-10 02:11:47,30.6,33,31,2021-06-27 08:35,0
2021-07-10 01:11:47,30.6,33.1,31.1,2021-06-27 08:50,0
2021-07-10 00:11:47,30.6,33.1,31.1,2021-06-27 09:05,0
2021-07-11 23:11:48,29.8,32.2,30.5,2021-06-27 09:20,0
2021-07-11 22:11:48,29.8,32.2,30.5,2021-06-27 09:35,0
2021-07-11 21:11:48,29.8,32.2,30.6,2021-06-27 09:50,0
2021-07-11 20:11:48,29.8,32.2,30.6,2021-06-27 10:05,0
2021-07-11 19:11:48,29.9,32.2,30.5,2021-06-27 10:20,0
2021-07-11 18:11:48,30,32.2,30.6,2021-06-27 10:35,0
2021-07-11 16:11:48,30.1,32.1,30.5,2021-06-27 10:50,0
2021-07-11 15:11:48,30,32.1,30.4,2021-06-27 11:05,0
2021-07-11 14:11:48,30.1,32.2,30.5,2021-06-27 11:20,0
2021-07-11 13:11:48,30.1,32.1,30.5,2021-06-27 11:35,0
2021-07-11 12:11:48,29.9,32.2,30.5,2021-06-27 11:50,0
2021-07-11 11:11:48,29.9,32.2,30.5,2021-06-27 12:05,0
2021-07-11 09:11:48,30,32.3,30.6,2021-06-27 12:20,0
2021-07-11 08:11:48,30.1,32.2,30.6,2021-06-27 12:35,0
2021-07-11 07:11:48,30,32.2,30.6,2021-06-27 12:50,0
2021-07-11 06:11:48,29.9,32.2,30.6,2021-06-27 13:05,0
2021-07-11 05:11:48,29.9,32.4,30.7,2021-06-27 13:20,0
2021-07-11 04:11:48,30,32.5,30.7,2021-06-27 13:35,0
2021-07-11 03:11:48,30.1,32.4,30.8,2021-06-27 13:50,0
2021-07-11 02:11:48,30.1,32.5,30.8,2021-06-27 14:05,0
2021-07-11 01:11:48,30.1,32.6,30.8,2021-06-27 14:20,0
2021-07-11 00:11:48,30.1,32.5,30.8,2021-06-27 14:35,0
2021-07-12 23:11:47,29.4,31.7,30.3,2021-06-27 14:50,0
2021-07-12 22:11:47,29.4,31.8,30.3,2021-06-27 15:05,0
2021-07-12 21:11:47,29.4,31.8,30.3,2021-06-27 15:20,0
2021-07-12 20:11:48,29.5,31.7,30.3,2021-06-27 15:35,0
2021-07-12 18:11:48,29.6,31.7,30.3,2021-06-27 15:50,0
2021-07-12 17:11:48,29.6,31.7,30.3,2021-06-27 16:05,0
2021-07-12 16:11:48,29.5,31.7,30.2,2021-06-27 16:20,0
2021-07-12 15:11:48,29.6,31.7,30.2,2021-06-27 16:35,0
2021-07-12 14:11:48,29.6,31.7,30.2,2021-06-27 16:50,0
2021-07-12 13:11:48,29.8,31.7,30.2,2021-06-27 17:05,0
2021-07-12 12:11:48,29.9,31.7,30.2,2021-06-27 17:20,0
2021-07-12 11:11:48,29.8,31.7,30.2,2021-06-27 17:35,0
2021-07-12 10:11:48,29.9,31.8,30.3,2021-06-27 17:50,0
2021-07-12 09:11:48,29.6,31.8,30.3,2021-06-27 18:05,0
2021-07-12 08:11:48,29.6,31.9,30.3,2021-06-27 18:20,0
2021-07-12 07:11:48,29.7,32,30.4,2021-06-27 18:35,0
2021-07-12 06:11:48,29.7,32,30.4,2021-06-27 18:50,0
2021-07-12 05:11:48,29.7,32.1,30.5,2021-06-27 19:05,0
2021-07-12 04:11:48,29.6,32.1,30.5,2021-06-27 19:20,0
2021-07-12 03:11:48,29.7,32.1,30.5,2021-06-27 19:35,0
2021-07-12 02:11:48,29.7,32.1,30.5,2021-06-27 19:50,0
2021-07-12 01:11:48,29.7,32.2,30.5,2021-06-27 20:05,0
2021-07-12 00:11:48,29.8,32.2,30.6,2021-06-27 20:20,0
2021-07-13 23:11:47,29.1,31.6,30.2,2021-06-27 20:35,0
2021-07-13 22:11:47,29.1,31.6,30.2,2021-06-27 20:50,0
2021-07-13 21:11:47,29.1,31.6,30.2,2021-06-27 21:05,0
2021-07-13 20:11:47,29,31.6,30.1,2021-06-27 21:20,0
2021-07-13 19:11:47,29.1,31.6,30.1,2021-06-27 21:35,0
2021-07-13 18:11:47,29.1,31.5,30.1,2021-06-27 21:50,0
2021-07-13 17:11:47,29.1,31.5,30.1,2021-06-27 22:05,0
2021-07-13 16:11:47,29.2,31.5,30.1,2021-06-27 22:20,0
2021-07-13 15:11:47,29.1,31.6,30.1,2021-06-27 22:35,0
2021-07-13 14:11:47,29.2,31.5,30.1,2021-06-27 22:50,0
2021-07-13 13:11:47,29.2,31.4,30.1,2021-06-27 23:05,0.2
2021-07-13 12:11:47,29.2,31.5,30.1,2021-06-27 23:20,0.5
2021-07-13 11:11:47,29.1,31.6,30.1,2021-06-27 23:36,0.5
2021-07-13 10:11:47,29.2,31.6,30.1,2021-06-27 23:51,0.5
2021-07-13 08:11:47,29.2,31.6,30.2,2021-06-28 00:06,0.5
2021-07-13 07:11:47,29.2,31.7,30.2,2021-06-28 00:21,0.2
2021-07-13 06:11:47,29.2,31.7,30.2,2021-06-28 00:36,0
2021-07-13 05:11:47,29.3,31.7,30.2,2021-06-28 00:51,0
2021-07-13 04:11:47,29.3,31.8,30.3,2021-06-28 01:06,0
2021-07-13 03:11:47,29.2,31.7,30.3,2021-06-28 01:21,0
2021-07-13 02:11:47,29.3,31.8,30.3,2021-06-28 01:36,0
2021-07-13 01:11:47,29.3,31.8,30.3,2021-06-28 01:51,0
2021-07-13 00:11:47,29.4,31.8,30.3,2021-06-28 02:06,0
2021-07-14 23:11:47,28.8,31.5,30.1,2021-06-28 02:51,0
2021-07-14 22:11:47,28.9,31.5,30,2021-06-28 03:21,0
2021-07-14 21:11:47,28.9,31.5,30,2021-06-28 03:36,0
2021-07-14 20:11:47,29,31.4,30,2021-06-28 03:51,0
2021-07-14 19:11:47,29,31.4,30,2021-06-28 04:06,0
2021-07-14 18:11:47,29,31.4,30,2021-06-28 04:21,0
2021-07-14 17:11:47,29,31.3,29.9,2021-06-28 04:36,0
2021-07-14 16:11:47,29,31.3,30,2021-06-28 04:51,0
2021-07-14 15:11:47,28.9,31.2,29.9,2021-06-28 05:06,0
2021-07-14 14:11:47,28.9,31.3,29.9,2021-06-28 05:21,0
2021-07-14 13:11:47,28.9,31.3,30,2021-06-28 05:36,0
2021-07-14 12:11:47,28.9,31.4,30,2021-06-28 05:51,0
2021-07-14 11:11:47,28.9,31.4,30,2021-06-28 06:06,0
2021-07-14 10:11:47,28.9,31.4,30,2021-06-28 06:22,0
2021-07-14 09:11:47,29,31.4,30,2021-06-28 06:37,0
2021-07-14 08:11:47,28.9,31.4,30,2021-06-28 06:52,0
2021-07-14 07:11:47,29,31.5,30.1,2021-06-28 07:07,0
2021-07-14 06:11:47,29,31.5,30.1,2021-06-28 07:22,0
2021-07-14 05:11:47,29,31.6,30.2,2021-06-28 07:37,0
2021-07-14 04:11:47,28.9,31.6,30.2,2021-06-28 07:52,0
2021-07-14 03:11:47,28.9,31.6,30.1,2021-06-28 08:07,0
2021-07-14 02:11:47,29,31.6,30.1,2021-06-28 08:22,0
2021-07-14 01:11:47,29,31.6,30.1,2021-06-28 08:37,0
2021-07-15 23:11:47,29.5,31.4,30.2,2021-06-28 08:52,0
2021-07-15 22:11:47,29.4,31.4,30.2,2021-06-28 09:07,0
2021-07-15 21:11:47,29.4,31.4,30.2,2021-06-28 09:22,0
2021-07-15 20:11:47,29.5,31.5,30.2,2021-06-28 09:37,0
2021-07-15 19:11:47,29.5,31.4,30.2,2021-06-28 09:52,0
2021-07-15 18:11:47,29.5,31.5,30.2,2021-06-28 10:07,0
2021-07-15 17:11:47,29.5,31.4,30.2,2021-06-28 10:22,0
2021-07-15 16:11:47,29.5,31.4,30.1,2021-06-28 10:37,0
2021-07-15 15:11:47,29.5,31.4,30.2,2021-06-28 10:52,0
2021-07-15 14:11:47,29.5,31.4,30.2,2021-06-28 11:07,0
2021-07-15 13:11:47,29.5,31.5,30.2,2021-06-28 11:22,0
2021-07-15 12:11:47,29.4,31.5,30.2,2021-06-28 11:37,0
2021-07-15 11:11:47,29.4,31.5,30.2,2021-06-28 11:52,0
2021-07-15 10:11:47,29.4,31.5,30.2,2021-06-28 12:07,0
2021-07-15 09:11:47,29.4,31.5,30.3,2021-06-28 12:22,0
2021-07-15 08:11:47,29.3,31.5,30.3,2021-06-28 12:37,0
2021-07-15 07:11:47,29,31.4,30.2,2021-06-28 12:52,0
2021-07-15 06:11:47,28.8,31.4,30.2,2021-06-28 13:07,0
2021-07-15 05:11:47,28.8,31.5,30.2,2021-06-28 13:22,0
2021-07-15 04:11:47,28.8,31.5,30.1,2021-06-28 13:37,0
2021-07-15 03:11:47,28.8,31.5,30,2021-06-28 13:52,0
2021-07-15 02:11:47,28.8,31.4,30,2021-06-28 14:08,0
2021-07-15 01:11:47,28.7,31.4,30,2021-06-28 14:23,0
2021-07-15 00:11:47,28.8,31.4,30,2021-06-28 14:38,0
2021-07-16 23:11:48,29.2,31.2,30,2021-06-28 14:53,0
2021-07-16 22:11:48,29.2,31.2,30,2021-06-28 15:08,0
2021-07-16 20:11:47,29.2,31.2,30,2021-06-28 15:23,0
2021-07-16 19:11:47,29.2,31.2,30,2021-06-28 15:38,0
2021-07-16 18:11:47,29.3,31.1,29.9,2021-06-28 15:53,0
2021-07-16 17:11:47,29.2,31,29.9,2021-06-28 16:08,0
2021-07-16 16:11:47,29.3,31.1,29.9,2021-06-28 16:23,0
2021-07-16 15:11:47,29.2,31.1,30,2021-06-28 16:38,0
2021-07-16 14:11:47,29.4,31.1,30,2021-06-28 16:53,0
2021-07-16 13:11:47,29.3,31.1,29.9,2021-06-28 17:09,0
2021-07-16 12:11:47,29.4,31.1,30,2021-06-28 17:24,0
2021-07-16 11:11:47,29.3,31.1,29.9,2021-06-28 17:39,0
2021-07-16 10:11:47,29.5,31.3,30,2021-06-28 17:54,0
2021-07-16 09:11:47,29.5,31.3,30,2021-06-28 18:09,0
2021-07-16 08:11:47,29.4,31.3,30.1,2021-06-28 18:24,0
2021-07-16 07:11:47,29.4,31.3,30.1,2021-06-28 18:39,0
2021-07-16 06:11:47,29.4,31.3,30.1,2021-06-28 18:54,0
2021-07-16 05:11:47,29.5,31.4,30.2,2021-06-28 19:09,0
2021-07-16 04:11:47,29.5,31.3,30.2,2021-06-28 19:24,0
2021-07-16 03:11:47,29.4,31.4,30.2,2021-06-28 19:39,0
2021-07-16 02:11:47,29.4,31.4,30.2,2021-06-28 19:54,0
2021-07-16 01:11:47,29.5,31.4,30.2,2021-06-28 20:09,0
2021-07-16 00:11:47,29.5,31.5,30.2,2021-06-28 20:25,6.1
2021-07-17 23:11:47,28.7,31.1,30,2021-06-28 20:40,7.9
2021-07-17 22:11:47,28.8,31,30,2021-06-28 20:55,8.6
2021-07-17 20:11:48,28.9,31,30,2021-06-28 21:10,8.6
2021-07-17 19:11:48,29,31,30,2021-06-28 21:25,2.5
2021-07-17 18:11:48,29,31,29.9,2021-06-28 21:40,0.5
2021-07-17 17:11:48,29,30.9,29.9,2021-06-28 21:55,0.2
2021-07-17 16:11:48,29,30.9,29.8,2021-06-28 22:10,0.2
2021-07-17 15:11:48,29.1,30.8,29.8,2021-06-28 22:25,0.2
2021-07-17 13:11:48,29.3,30.9,29.9,2021-06-28 22:41,0.2
2021-07-17 12:11:48,29.1,30.8,29.8,2021-06-28 22:56,0
2021-07-17 11:11:48,29,30.8,29.8,2021-06-28 23:11,0
2021-07-17 10:11:48,29.1,30.9,29.8,2021-06-28 23:26,0
2021-07-17 09:11:48,29.1,30.9,29.8,2021-06-28 23:41,0
2021-07-17 08:11:48,29.1,31,29.9,2021-06-28 23:56,0
2021-07-17 07:11:48,29,31,29.9,2021-06-29 00:11,0
2021-07-17 06:11:48,29,31.1,30,2021-06-29 00:26,0
2021-07-17 05:11:48,29,31.1,30,2021-06-29 00:41,0
2021-07-17 04:11:48,29,31.2,30,2021-06-29 00:56,0
2021-07-17 03:11:48,29.1,31.2,30,2021-06-29 01:11,0
2021-07-17 02:11:48,29,31.2,30.1,2021-06-29 01:41,0
2021-07-17 01:11:48,29.1,31.2,30,2021-06-29 01:56,0
2021-07-17 00:11:48,29.1,31.3,30,2021-06-29 02:11,0
2021-07-18 23:11:49,28.3,30.8,29.8,2021-06-29 02:26,0
2021-07-18 22:11:49,28.3,30.8,29.9,2021-06-29 02:41,0
2021-07-18 21:11:47,28.5,30.8,29.9,2021-06-29 02:56,0
2021-07-18 20:11:47,28.5,30.8,29.9,2021-06-29 03:11,0
2021-07-18 18:11:47,28.5,30.7,29.8,2021-06-29 03:27,0
2021-07-18 16:11:47,28.6,30.7,29.8,2021-06-29 03:42,0
2021-07-18 15:11:47,28.7,30.6,29.7,2021-06-29 03:57,0
2021-07-18 14:11:47,28.8,30.6,29.7,2021-06-29 04:12,0
2021-07-18 13:11:47,28.9,30.6,29.7,2021-06-29 04:27,0
2021-07-18 11:11:47,28.6,30.6,29.7,2021-06-29 04:42,0
2021-07-18 10:11:47,28.7,30.7,29.7,2021-06-29 04:57,0
2021-07-18 09:11:47,28.7,30.7,29.7,2021-06-29 05:12,0
2021-07-18 08:11:47,28.6,30.8,29.8,2021-06-29 05:27,0
2021-07-18 07:11:47,28.5,30.8,29.8,2021-06-29 05:42,0
2021-07-18 02:11:47,28.7,31,30,2021-06-29 05:57,0
2021-07-18 01:11:47,28.7,31,30,2021-06-29 06:12,0
2021-07-19 23:11:47,27.8,30.5,29.6,2021-06-29 06:27,0
2021-07-19 22:11:47,27.9,30.5,29.6,2021-06-29 06:42,0
2021-07-19 21:11:49,27.9,30.5,29.6,2021-06-29 06:57,0
2021-07-19 20:11:49,27.9,30.5,29.6,2021-06-29 07:12,0
2021-07-19 19:11:49,28,30.5,29.6,2021-06-29 07:27,0
2021-07-19 18:11:49,28.1,30.4,29.5,2021-06-29 07:42,0
2021-07-19 17:11:49,28.1,30.4,29.5,2021-06-29 07:57,0
2021-07-19 16:11:49,28.1,30.4,29.5,2021-06-29 08:12,0
2021-07-19 15:11:49,28.1,30.3,29.4,2021-06-29 08:27,0
2021-07-19 14:11:49,28.2,30.3,29.5,2021-06-29 08:42,0
2021-07-19 13:11:49,28.2,30.3,29.5,2021-06-29 08:57,0
2021-07-19 12:11:49,28.2,30.4,29.5,2021-06-29 09:12,0
2021-07-19 11:11:49,28,30.3,29.5,2021-06-29 09:27,0
2021-07-19 09:11:49,28.1,30.5,29.5,2021-06-29 09:42,0
2021-07-19 08:11:49,28.2,30.5,29.5,2021-06-29 09:57,0
2021-07-19 07:11:49,28.2,30.6,29.6,2021-06-29 10:12,0
2021-07-19 05:11:49,28.2,30.7,29.7,2021-06-29 10:27,0
2021-07-19 04:11:49,28.2,30.7,29.7,2021-06-29 10:42,0
2021-07-19 03:11:49,28.1,30.8,29.8,2021-06-29 10:57,0
2021-07-19 02:11:49,28.2,30.7,29.7,2021-06-29 11:13,0
2021-07-19 01:11:49,28.2,30.8,29.8,2021-06-29 11:28,0
2021-07-19 00:11:49,28.2,30.8,29.8,2021-06-29 11:43,0.5
2021-07-20 23:11:48,27.4,30.3,29.4,2021-06-29 11:58,1.3
2021-07-20 22:11:48,27.5,30.4,29.5,2021-06-29 12:13,1.5
2021-07-20 21:11:47,27.6,30.3,29.5,2021-06-29 12:28,1.5
2021-07-20 20:11:47,27.6,30.3,29.4,2021-06-29 12:43,1.3
2021-07-20 19:11:47,27.7,30.2,29.4,2021-06-29 12:58,0.5
2021-07-20 18:11:47,27.7,30.2,29.3,2021-06-29 13:13,0.2
2021-07-20 17:11:47,27.7,30.1,29.3,2021-06-29 13:28,0
2021-07-20 16:11:47,27.8,30.1,29.3,2021-06-29 13:43,0
2021-07-20 15:11:47,27.8,30.1,29.3,2021-06-29 13:58,0
2021-07-20 14:11:47,27.9,30.1,29.3,2021-06-29 14:13,0
2021-07-20 13:11:47,27.8,30,29.2,2021-06-29 14:28,0
2021-07-20 11:11:47,27.7,30,29.2,2021-06-29 14:43,0
2021-07-20 10:11:47,27.7,30.1,29.3,2021-06-29 14:58,0
2021-07-20 09:11:47,27.6,30.1,29.2,2021-06-29 15:14,0
2021-07-20 08:11:47,27.7,30.2,29.4,2021-06-29 15:29,0
2021-07-20 07:11:47,27.6,30.2,29.3,2021-06-29 15:44,0
2021-07-20 06:11:47,27.5,30.3,29.4,2021-06-29 15:59,0
2021-07-20 05:11:47,27.7,30.4,29.5,2021-06-29 16:14,0
2021-07-20 04:11:47,27.6,30.4,29.5,2021-06-29 16:29,0
2021-07-20 03:11:47,27.6,30.4,29.5,2021-06-29 16:44,0
2021-07-20 02:11:47,27.6,30.4,29.6,2021-06-29 16:59,0
2021-07-20 01:11:47,27.7,30.5,29.6,2021-06-29 17:14,0
2021-07-20 00:11:47,27.8,30.5,29.6,2021-06-29 17:29,0
2021-07-21 23:11:48,27,30.2,29.4,2021-06-29 17:44,0
2021-07-21 22:11:48,27.2,30.3,29.4,2021-06-29 17:59,0
2021-07-21 21:11:48,27.2,30.2,29.4,2021-06-29 18:14,0
2021-07-21 19:11:48,27.4,30.2,29.3,2021-06-29 18:29,0
2021-07-21 18:11:48,27.5,30.2,29.3,2021-06-29 18:44,0
2021-07-21 17:11:48,27.5,30.1,29.2,2021-06-29 18:59,0
2021-07-21 16:11:48,27.5,30,29.2,2021-06-29 19:14,0
2021-07-21 15:11:48,27.5,30,29.2,2021-06-29 19:29,0
2021-07-21 14:11:48,27.6,30,29.2,2021-06-29 19:45,0
2021-07-21 13:11:48,27.6,30,29.2,2021-06-29 20:00,0
2021-07-21 12:11:48,27.4,30,29.1,2021-06-29 20:15,0
2021-07-21 11:11:48,27.2,29.8,29.1,2021-06-29 20:30,0
2021-07-21 10:11:48,27.3,30,29.1,2021-06-29 20:45,0
2021-07-21 09:11:48,27.3,30,29.1,2021-06-29 21:00,0
2021-07-21 08:11:48,27.1,30,29.1,2021-06-29 21:15,0
2021-07-21 07:11:48,27.1,30,29.2,2021-06-29 21:30,0
2021-07-21 06:11:48,27.1,30.1,29.2,2021-06-29 21:45,0
2021-07-21 05:11:48,27.1,30.2,29.3,2021-06-29 22:00,0
2021-07-21 03:11:48,27.3,30.3,29.3,2021-06-29 22:15,0
2021-07-21 02:11:48,27.2,30.2,29.4,2021-06-29 22:30,0
2021-07-21 01:11:48,27.4,30.4,29.4,2021-06-29 22:45,0
2021-07-22 23:11:49,26.6,30,29.2,2021-06-29 23:00,0.2
2021-07-22 22:11:49,26.6,30.1,29.2,2021-06-29 23:15,0.2
2021-07-22 21:11:48,26.6,30.1,29.2,2021-06-29 23:30,0.2
2021-07-22 20:11:48,26.8,30,29.2,2021-06-29 23:45,0.2
2021-07-22 19:11:48,26.9,30,29.2,2021-06-30 00:00,0
2021-07-22 18:11:48,26.9,30,29.2,2021-06-30 00:15,0
2021-07-22 17:11:48,26.9,29.9,29.2,2021-06-30 00:30,0
2021-07-22 16:11:48,26.9,29.9,29.1,2021-06-30 00:45,0
2021-07-22 15:11:48,27,29.9,29.1,2021-06-30 01:00,0
2021-07-22 14:11:48,27,29.9,29.1,2021-06-30 01:15,0
2021-07-22 13:11:48,27.2,29.9,29.1,2021-06-30 01:30,0.2
2021-07-22 12:11:48,26.9,29.8,29.1,2021-06-30 01:45,0.2
2021-07-22 11:11:48,26.9,29.8,29,2021-06-30 02:00,0.2
2021-07-22 10:11:48,26.8,29.8,29,2021-06-30 02:15,0.2
2021-07-22 08:11:48,26.8,29.9,29.1,2021-06-30 02:45,0
2021-07-22 07:11:48,26.8,30,29.1,2021-06-30 03:00,0
2021-07-22 05:11:48,26.8,30.1,29.3,2021-06-30 03:15,0
2021-07-22 04:11:48,26.9,30.1,29.3,2021-06-30 03:30,0
2021-07-22 03:11:48,26.9,30.1,29.3,2021-06-30 03:45,0
2021-07-22 02:11:48,27,30.2,29.4,2021-06-30 04:00,0
2021-07-22 01:11:48,26.9,30.1,29.3,2021-06-30 04:15,0
2021-07-23 23:11:47,26.3,29.9,29,2021-06-30 04:30,0
2021-07-23 22:11:47,26.3,29.9,29,2021-06-30 04:45,0
2021-07-23 21:11:49,26.3,29.8,29,2021-06-30 05:00,0
2021-07-23 20:11:49,26.3,29.8,29,2021-06-30 05:15,0
2021-07-23 19:11:49,26.4,29.8,29,2021-06-30 05:30,0
2021-07-23 18:11:49,26.3,29.7,28.9,2021-06-30 05:45,0
2021-07-23 17:11:49,26.4,29.7,28.9,2021-06-30 06:00,0
2021-07-23 16:11:49,26.3,29.6,28.8,2021-06-30 06:15,0
2021-07-23 15:11:49,26.3,29.7,28.8,2021-06-30 06:30,0
2021-07-23 14:11:49,26.5,29.7,28.9,2021-06-30 06:45,0
2021-07-23 13:11:49,26.4,29.6,28.9,2021-06-30 07:00,0
2021-07-23 12:11:49,26.4,29.6,28.9,2021-06-30 07:15,0
2021-07-23 11:11:49,26.3,29.6,28.8,2021-06-30 07:30,0
2021-07-23 10:11:49,26.3,29.7,28.9,2021-06-30 07:46,0
2021-07-23 09:11:49,26.3,29.7,29,2021-06-30 08:01,0
2021-07-23 08:11:49,26.3,29.8,29,2021-06-30 08:16,0
2021-07-23 07:11:49,26.3,29.8,29,2021-06-30 08:31,0
2021-07-23 06:11:49,26.4,29.8,29,2021-06-30 08:46,0
2021-07-23 05:11:49,26.3,29.8,29,2021-06-30 09:01,0
2021-07-23 04:11:49,26.4,29.9,29,2021-06-30 09:16,0
2021-07-23 03:11:49,26.4,29.9,29.1,2021-06-30 09:31,0
2021-07-23 02:11:49,26.4,29.9,29.1,2021-06-30 09:46,0.2
2021-07-23 01:11:49,26.4,29.9,29.1,2021-06-30 10:01,0.2
2021-07-23 00:11:49,26.4,30,29.1,2021-06-30 10:16,0.2
2021-07-24 23:11:49,26,29.7,28.9,2021-06-30 10:31,0.2
2021-07-24 22:11:49,26.1,29.8,28.9,2021-06-30 10:46,0
2021-07-24 21:11:47,26.2,29.7,28.9,2021-06-30 11:01,0
2021-07-24 20:11:47,26.2,29.7,28.9,2021-06-30 11:16,0
2021-07-24 19:11:47,26.3,29.7,28.9,2021-06-30 11:31,0
2021-07-24 18:11:47,26.3,29.7,28.9,2021-06-30 11:46,0
2021-07-24 17:11:47,26.2,29.6,28.8,2021-06-30 12:01,0
2021-07-24 16:11:47,26.2,29.5,28.7,2021-06-30 12:16,0
2021-07-24 15:11:47,26.2,29.6,28.8,2021-06-30 12:31,0
2021-07-24 14:11:47,26.1,29.5,28.7,2021-06-30 12:47,0
2021-07-24 13:11:47,26.2,29.5,28.8,2021-06-30 13:02,0
2021-07-24 12:11:47,26.2,29.5,28.7,2021-06-30 13:17,0
2021-07-24 11:11:47,26.2,29.5,28.7,2021-06-30 13:32,0
2021-07-24 10:11:47,26.1,29.5,28.7,2021-06-30 13:47,0
2021-07-24 08:11:47,26,29.6,28.7,2021-06-30 14:02,0
2021-07-24 07:11:47,26,29.6,28.8,2021-06-30 14:17,0
2021-07-24 06:11:47,26,29.7,28.8,2021-06-30 14:32,0.2
2021-07-24 05:11:47,26,29.7,28.9,2021-06-30 14:47,0.2
2021-07-24 04:11:47,26.1,29.7,28.9,2021-06-30 15:02,0.5
2021-07-24 03:11:47,26,29.8,29,2021-06-30 15:17,0.5
2021-07-24 02:11:47,26.1,29.8,29,2021-06-30 15:32,0.2
2021-07-24 01:11:47,26.2,29.8,29,2021-06-30 15:48,0.5
2021-07-24 00:11:47,26.1,29.8,28.9,2021-06-30 16:03,0.5
2021-07-25 23:14:43,26.6,29.9,29.3,2021-06-30 16:18,1.5
2021-07-25 22:14:43,26.6,30,29.3,2021-06-30 16:33,2.3
2021-07-25 21:14:44,26.6,29.9,29.3,2021-06-30 16:48,2
2021-07-25 20:14:44,26.5,29.9,29.4,2021-06-30 17:03,2
2021-07-25 19:14:44,26.5,29.9,29.3,2021-06-30 17:18,1.3
2021-07-25 17:14:44,26.3,29.7,29,2021-06-30 17:33,0.5
2021-07-25 16:14:44,26.1,29.5,28.9,2021-06-30 17:48,0.2
2021-07-25 15:14:44,26.2,29.5,28.9,2021-06-30 18:03,0
2021-07-25 14:11:49,26.1,29.5,28.9,2021-06-30 18:18,0
2021-07-25 13:11:49,26.3,29.6,28.9,2021-06-30 18:33,0
